ts,run_id,event,strategy,asset,slug,left_s,bn_px,up_ask,up_bid,up_spread,up_bid_sz,up_ask_sz,up_n_bids,up_n_asks,up_age_ms,dn_ask,dn_bid,dn_spread,dn_bid_sz,dn_ask_sz,dn_n_bids,dn_n_asks,dn_age_ms,fill_up,fill_dn,cost_up,cost_dn,dump_side,dump_px,dump_bid,dump_bid_src,dump_rec,cl_open,cl_close,cl_delta_pct,settle_dir,settle_src,clob_up_bid,clob_dn_bid,entry_fees,dump_fee,pnl,cum_pnl,cap,w,l,flags,
2026-03-09T03:55:00.482339380+00:00,R0308_200647,SETTLE,S3,sol,sol-updown-5m-1773028200,0,82.99,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.01,,,83.11,82.98,-0.153,DOWN,CL,0,0.99,0.3088,0.0059,-0.0354,186.6937,286.6937,212,109,,,
2026-03-09T03:55:00.482443917+00:00,R0308_200647,SETTLE,S3,eth,eth-updown-5m-1773028200,0,1973.86,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.02,,,1976.6,1973.63,-0.15,DOWN,CL,0,0.99,0.3088,0.0118,0.0547,186.7839,286.7839,213,108,,,
2026-03-09T03:55:00.482504879+00:00,R0308_200647,SETTLE,S3,btc,btc-updown-5m-1773028200,0,67079.04,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.029,,,67134.46,67078.14,-0.0839,DOWN,CL,0,0.99,0.3087,0.0176,-0.2522,186.477,286.477,212,109,,,
2026-03-09T03:55:00.482564579+00:00,R0308_200647,SETTLE,S3,xrp,xrp-updown-5m-1773028200,0,1.35,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.019,,,1.35,1.35,-0.0903,DOWN,CL,0,0.99,0.3087,0.0121,-0.7072,186.022,286.022,212,109,,,
2026-03-09T03:55:00.639937689+00:00,R0308_205043,SETTLE,S3,sol,sol-updown-5m-1773028200,0,83,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.01,,,83.11,82.99,-0.1487,DOWN,CL,0,0.99,0.3088,0.0059,-0.0354,161.6625,261.6625,180,109,,,
2026-03-09T03:55:00.640056798+00:00,R0308_205043,SETTLE,S3,xrp,xrp-updown-5m-1773028200,0,1.35,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.019,,,1.35,1.35,-0.0901,DOWN,CL,0,0.99,0.3087,0.0121,-0.7072,160.9908,260.9908,180,109,,,
2026-03-09T03:55:00.640117050+00:00,R0308_205043,SETTLE,S3,btc,btc-updown-5m-1773028200,0,67079.04,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.029,,,67134.62,67078.14,-0.0841,DOWN,CL,0,0.99,0.3087,0.0176,-0.2522,161.4458,261.4458,180,109,,,
2026-03-09T03:55:00.640177210+00:00,R0308_205043,SETTLE,S3,eth,eth-updown-5m-1773028200,0,1973.86,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.02,,,1976.6,1973.63,-0.15,DOWN,CL,0,0.99,0.3087,0.0127,-0.6974,161.0005,261.0005,180,109,,,
2026-03-09T03:55:10.123854399+00:00,R0308_205043,ENTRY,S3,btc,btc-updown-5m-1773028500,290,67079.04,0.5,0.49,0.01,609.1,2920.5,49,50,0,0.51,0.5,0.01,2920.5,609.1,50,49,0,0.501,0.511,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T03:55:10.124045296+00:00,R0308_205043,ENTRY,S3,sol,sol-updown-5m-1773028500,290,83,0.53,0.52,0.01,19,66.9,52,47,0,0.48,0.47,0.01,66.9,19,47,52,0,0.531,0.481,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T03:55:10.971259309+00:00,R0308_200647,ENTRY,S3,btc,btc-updown-5m-1773028500,290,67079.03,0.5,0.49,0.01,463.1,3078.5,49,50,0,0.51,0.5,0.01,3078.5,463.1,50,49,0,0.501,0.511,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T03:55:10.971446361+00:00,R0308_200647,ENTRY,S3,eth,eth-updown-5m-1773028500,290,1973.99,0.53,0.52,0.01,80,15,52,47,0,0.48,0.47,0.01,15,80,47,52,0,0.531,0.481,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T03:55:10.971495875+00:00,R0308_200647,ENTRY,S3,sol,sol-updown-5m-1773028500,290,83,0.52,0.51,0.01,45,47.6,51,48,0,0.49,0.48,0.01,47.6,45,48,51,0,0.521,0.491,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T03:55:11.154008721+00:00,R0308_205043,ENTRY,S3,eth,eth-updown-5m-1773028500,289,1973.99,0.53,0.52,0.01,80,15,52,47,0,0.48,0.47,0.01,15,80,47,52,0,0.531,0.481,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T03:55:16.161969759+00:00,R0308_200647,ENTRY,S3,xrp,xrp-updown-5m-1773028500,284,1.35,0.51,0.5,0.01,104.9,18,50,49,0,0.5,0.49,0.01,18,104.9,49,50,0,0.511,0.501,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T03:55:16.500343601+00:00,R0308_205043,ENTRY,S3,xrp,xrp-updown-5m-1773028500,284,1.35,0.51,0.5,0.01,97.9,10,50,49,0,0.5,0.49,0.01,10,97.9,49,50,0,0.511,0.501,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T03:59:33.757272319+00:00,R0308_200647,DUMP,S3,xrp,xrp-updown-5m-1773028500,27,1.35,,,,,,,,,,,,,5026.2,,1,98,,,,,DN,0.01,0.01,REAL,0.0998,1.35,1.35,0.1291,,,,,,,,,,,,,TAKER_FORCE
2026-03-09T03:59:33.757477189+00:00,R0308_200647,DUMP,S3,sol,sol-updown-5m-1773028500,27,83.17,,,,,,,,,,,,,4134.7,,1,98,,,,,DN,0.01,0.01,REAL,0.1018,82.99,83.15,0.1996,,,,,,,,,,,,,TAKER_FORCE
2026-03-09T03:59:33.757535106+00:00,R0308_200647,DUMP,S3,btc,btc-updown-5m-1773028500,27,67211.27,,,,,,,,,,,,,60,,1,114,,,,,DN,0.01,0.001,REAL,0.0978,67078.42,67197.01,0.1768,,,,,,,,,,,,,TAKER_FORCE
2026-03-09T03:59:33.757579683+00:00,R0308_200647,DUMP,S3,eth,eth-updown-5m-1773028500,27,1977.68,,,,,,,,,,,,,3889.5,,1,98,,,,,DN,0.01,0.01,REAL,0.104,1973.68,1977.3,0.1836,,,,,,,,,,,,,TAKER_FORCE
2026-03-09T03:59:33.897559186+00:00,R0308_205043,DUMP,S3,sol,sol-updown-5m-1773028500,27,83.17,,,,,,,,,,,,,4134.7,,1,98,,,,,DN,0.01,0.01,REAL,0.104,82.99,83.15,0.1996,,,,,,,,,,,,,TAKER_FORCE
2026-03-09T03:59:33.897661670+00:00,R0308_205043,DUMP,S3,xrp,xrp-updown-5m-1773028500,27,1.35,,,,,,,,,,,,,5021.2,,1,98,,,,,DN,0.01,0.01,REAL,0.0998,1.35,1.35,0.1291,,,,,,,,,,,,,TAKER_FORCE
2026-03-09T03:59:33.897706468+00:00,R0308_205043,DUMP,S3,btc,btc-updown-5m-1773028500,27,67211.27,,,,,,,,,,,,,60,,1,114,,,,,DN,0.01,0.001,REAL,0.0978,67078.42,67197.01,0.1768,,,,,,,,,,,,,TAKER_FORCE
2026-03-09T03:59:33.897768711+00:00,R0308_205043,DUMP,S3,eth,eth-updown-5m-1773028500,27,1977.68,,,,,,,,,,,,,3889.5,,1,98,,,,,DN,0.01,0.01,REAL,0.104,1973.68,1977.3,0.1836,,,,,,,,,,,,,TAKER_FORCE
2026-03-09T04:00:00.243101210+00:00,R0308_205043,SETTLE,S3,sol,sol-updown-5m-1773028500,0,83.16,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.01,,,82.99,83.15,0.1989,UP,CL,0.99,0,0.3087,0.0064,-0.795,159.2108,259.2108,180,113,,,
2026-03-09T04:00:00.243824411+00:00,R0308_205043,SETTLE,S3,xrp,xrp-updown-5m-1773028500,0,1.35,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.01,,,1.35,1.35,0.1173,UP,CL,0.99,0,0.3087,0.0062,-0.4304,159.5754,259.5754,180,113,,,
2026-03-09T04:00:00.243906104+00:00,R0308_205043,SETTLE,S3,btc,btc-updown-5m-1773028500,0,67205.05,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.01,,,67078.42,67199.65,0.1807,UP,CL,0.999,0,0.3087,0.0061,-0.2369,159.7689,259.7689,180,113,,,
2026-03-09T04:00:00.243994428+00:00,R0308_205043,SETTLE,S3,eth,eth-updown-5m-1773028500,0,1977.48,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.01,,,1973.68,1977.37,0.187,UP,CL,0.99,0,0.3087,0.0064,-0.795,159.2108,259.2108,180,113,,,
2026-03-09T04:00:00.893932828+00:00,R0308_200647,SETTLE,S3,xrp,xrp-updown-5m-1773028500,0,1.35,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.01,,,1.35,1.35,0.1173,UP,CL,0.99,0,0.3087,0.0062,-0.4304,185.3588,285.3588,213,112,,,
2026-03-09T04:00:00.894078277+00:00,R0308_200647,SETTLE,S3,sol,sol-updown-5m-1773028500,0,83.16,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.01,,,82.99,83.15,0.1989,UP,CL,0.99,0,0.3088,0.0063,-0.6163,185.1729,285.1729,213,112,,,
2026-03-09T04:00:00.894176164+00:00,R0308_200647,SETTLE,S3,btc,btc-updown-5m-1773028500,0,67205.06,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.01,,,67078.42,67199.65,0.1807,UP,CL,0.999,0,0.3087,0.0061,-0.2369,185.5522,285.5522,213,112,,,
2026-03-09T04:00:00.894219821+00:00,R0308_200647,SETTLE,S3,eth,eth-updown-5m-1773028500,0,1977.48,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.01,,,1973.68,1977.37,0.187,UP,CL,0.99,0,0.3087,0.0064,-0.795,184.9941,284.9941,213,112,,,
2026-03-09T04:00:10.350350302+00:00,R0308_200647,ENTRY,S3,btc,btc-updown-5m-1773028800,290,67243.27,0.5,0.49,0.01,316.9,10.1,49,50,0,0.51,0.5,0.01,10.1,316.9,50,49,0,0.501,0.511,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T04:00:10.784201745+00:00,R0308_205043,ENTRY,S3,btc,btc-updown-5m-1773028800,290,67243.27,0.5,0.49,0.01,391.2,4.5,49,50,0,0.51,0.5,0.01,4.5,391.2,50,49,0,0.501,0.511,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T04:00:40.754250403+00:00,R0308_200647,ENTRY,S3,eth,eth-updown-5m-1773028800,260,1977.58,0.51,0.5,0.01,94,5,50,49,0,0.5,0.49,0.01,5,94,49,50,0,0.511,0.501,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T04:00:41.137713261+00:00,R0308_205043,ENTRY,S3,eth,eth-updown-5m-1773028800,259,1977.58,0.51,0.5,0.01,22,64,50,49,0,0.5,0.49,0.01,64,22,49,50,0,0.511,0.501,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T04:00:53.979975635+00:00,R0308_205043,ENTRY,S3,xrp,xrp-updown-5m-1773028800,247,1.35,0.53,0.49,0.04,8,81,49,47,0,0.51,0.47,0.04,81,8,47,49,0,0.531,0.511,5,5,,,,,,,,,,,,,,,,,,,WIDE_SPREAD_UP|WIDE_SPREAD_DN,,
2026-03-09T04:00:54.343325599+00:00,R0308_200647,ENTRY,S3,xrp,xrp-updown-5m-1773028800,246,1.35,0.52,0.5,0.02,33,21,50,48,0,0.5,0.48,0.02,21,33,48,50,0,0.521,0.501,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T04:01:12.195993379+00:00,R0308_200647,ENTRY,S3,sol,sol-updown-5m-1773028800,228,83.17,0.52,0.51,0.01,34.7,39.9,51,47,0,0.49,0.48,0.01,39.9,34.7,47,51,0,0.521,0.491,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T04:01:12.704036357+00:00,R0308_205043,ENTRY,S3,sol,sol-updown-5m-1773028800,228,83.16,0.51,0.5,0.01,5,34.6,50,49,0,0.5,0.49,0.01,34.6,5,49,50,0,0.511,0.501,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T04:04:31.337416785+00:00,R0308_205043,DUMP,S3,eth,eth-updown-5m-1773028800,29,1979.25,,,,,,,,,,,,,414.9,,11,88,,,,,DN,0.11,0.11,REAL,1.0978,1977.37,1979,0.0827,,,,,,,,,,,,,MAKER_FILL
2026-03-09T04:04:32.285768282+00:00,R0308_200647,DUMP,S3,eth,eth-updown-5m-1773028800,28,1979.07,,,,,,,,,,,,,9.4,,12,86,,,,,DN,0.12,0.12,REAL,1.1976,1977.37,1978.98,0.0816,,,,,,,,,,,,,MAKER_FILL
2026-03-09T04:04:32.285877366+00:00,R0308_200647,DUMP,S3,btc,btc-updown-5m-1773028800,28,67229.11,,,,,,,,,,,,,440,,22,77,,,,,DN,0.22,0.22,REAL,2.1526,67199.44,67223.91,0.0364,,,,,,,,,,,,,MAKER_FILL
2026-03-09T04:04:32.367589112+00:00,R0308_205043,DUMP,S3,btc,btc-updown-5m-1773028800,28,67229.11,,,,,,,,,,,,,409.8,,22,77,,,,,DN,0.22,0.22,REAL,2.1526,67199.44,67223.91,0.0364,,,,,,,,,,,,,MAKER_FILL
2026-03-09T04:04:33.320332282+00:00,R0308_200647,DUMP,S3,sol,sol-updown-5m-1773028800,27,83.27,,,,,,,,,,,,,457.8,,2,97,,,,,DN,0.019,0.02,REAL,0.1935,83.15,83.26,0.1308,,,,,,,,,,,,,TAKER_FORCE
2026-03-09T04:04:33.320446004+00:00,R0308_200647,DUMP,S3,xrp,xrp-updown-5m-1773028800,27,1.35,,,,,,,,,,,,,62.5,,4,94,,,,,DN,0.039,0.04,REAL,0.3892,1.35,1.35,0.0725,,,,,,,,,,,,,TAKER_FORCE
2026-03-09T04:04:33.593170471+00:00,R0308_205043,DUMP,S3,sol,sol-updown-5m-1773028800,27,83.27,,,,,,,,,,,,,457.8,,2,97,,,,,DN,0.019,0.02,REAL,0.1896,83.15,83.26,0.1308,,,,,,,,,,,,,TAKER_FORCE
2026-03-09T04:04:33.593267869+00:00,R0308_205043,DUMP,S3,xrp,xrp-updown-5m-1773028800,27,1.35,,,,,,,,,,,,,62.5,,4,94,,,,,DN,0.039,0.04,REAL,0.3816,1.35,1.35,0.0725,,,,,,,,,,,,,TAKER_FORCE
2026-03-09T04:05:00.549789589+00:00,R0308_200647,SETTLE,S3,eth,eth-updown-5m-1773028800,0,1979.44,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.12,,,1977.37,1978.89,0.0771,UP,CL,0.99,0,0.3087,0.0659,0.6077,184.3182,284.3182,214,115,,,
2026-03-09T04:05:00.549895088+00:00,R0308_200647,SETTLE,S3,sol,sol-updown-5m-1773028800,0,83.26,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.019,,,83.15,83.25,0.116,UP,CL,0.99,0,0.3088,0.0119,-0.5302,183.1803,283.1803,213,116,,,
2026-03-09T04:05:00.549934257+00:00,R0308_200647,SETTLE,S3,btc,btc-updown-5m-1773028800,0,67221.04,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.22,,,67199.44,67215.15,0.0234,UP,CL,0.99,0,0.3087,0.1049,1.719,185.4295,285.4295,214,115,,,
2026-03-09T04:05:00.549973927+00:00,R0308_200647,SETTLE,S3,xrp,xrp-updown-5m-1773028800,0,1.35,,,0.02,,,,,,,,0.02,,,,,,,,,,,0.039,,,1.35,1.35,0.0734,UP,CL,0.99,0,0.3056,0.0234,-0.3429,183.3677,283.3677,213,116,,,
2026-03-09T04:05:00.813152577+00:00,R0308_205043,SETTLE,S3,btc,btc-updown-5m-1773028800,0,67221.04,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.22,,,67199.44,67215.15,0.0234,UP,CL,0.99,0,0.3087,0.1049,1.719,159.4674,259.4674,181,116,,,
2026-03-09T04:05:00.813255111+00:00,R0308_205043,SETTLE,S3,sol,sol-updown-5m-1773028800,0,83.26,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.019,,,83.15,83.25,0.1174,UP,CL,0.99,0,0.3087,0.0116,-0.346,157.4024,257.4024,180,117,,,
2026-03-09T04:05:00.813286438+00:00,R0308_205043,SETTLE,S3,eth,eth-updown-5m-1773028800,0,1979.44,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.11,,,1977.37,1978.9,0.0774,UP,CL,0.99,0,0.3087,0.0611,0.5127,158.2612,258.2612,181,116,,,
2026-03-09T04:05:00.813324236+00:00,R0308_205043,SETTLE,S3,xrp,xrp-updown-5m-1773028800,0,1.35,,,0.04,,,,,,,,0.04,,,,,,,,,,,0.039,,,1.35,1.35,0.0743,UP,CL,0.99,0,0.2994,0.0229,-0.5245,157.2239,257.2239,180,117,,,
2026-03-09T04:05:10.339232552+00:00,R0308_205043,ENTRY,S3,eth,eth-updown-5m-1773029100,290,1979.47,0.53,0.52,0.01,57.8,39,52,47,0,0.48,0.47,0.01,39,57.8,47,52,0,0.531,0.481,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T04:05:10.339392733+00:00,R0308_205043,ENTRY,S3,xrp,xrp-updown-5m-1773029100,290,1.35,0.5,0.49,0.01,17,48,49,50,0,0.51,0.5,0.01,48,17,50,49,0,0.501,0.511,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T04:05:11.035175174+00:00,R0308_200647,ENTRY,S3,eth,eth-updown-5m-1773029100,289,1979.46,0.53,0.52,0.01,71,11,52,47,0,0.48,0.47,0.01,11,71,47,52,0,0.531,0.481,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T04:05:11.035315286+00:00,R0308_200647,ENTRY,S3,xrp,xrp-updown-5m-1773029100,289,1.35,0.5,0.49,0.01,25,53,49,50,0,0.51,0.5,0.01,53,25,50,49,0,0.501,0.511,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T04:05:12.071163003+00:00,R0308_200647,ENTRY,S3,sol,sol-updown-5m-1773029100,288,83.23,0.5,0.47,0.03,10,63.5,47,50,0,0.53,0.5,0.03,63.5,10,50,47,0,0.501,0.531,5,5,,,,,,,,,,,,,,,,,,,WIDE_SPREAD_UP|WIDE_SPREAD_DN,,
2026-03-09T04:05:12.408070898+00:00,R0308_205043,ENTRY,S3,sol,sol-updown-5m-1773029100,288,83.23,0.49,0.47,0.02,20,10,47,51,0,0.53,0.51,0.02,10,20,51,47,0,0.491,0.531,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T04:05:14.479971282+00:00,R0308_205043,ENTRY,S3,btc,btc-updown-5m-1773029100,286,67221.04,0.5,0.49,0.01,30,268.3,48,50,0,0.51,0.5,0.01,268.3,30,50,48,0,0.501,0.511,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T04:05:15.177489802+00:00,R0308_200647,ENTRY,S3,btc,btc-updown-5m-1773029100,285,67221.04,0.5,0.49,0.01,30,136.3,48,50,0,0.51,0.5,0.01,136.3,30,50,48,0,0.501,0.511,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T04:09:31.414629497+00:00,R0308_205043,DUMP,S3,xrp,xrp-updown-5m-1773029100,29,1.35,,,,,,,,,,,,,4.5,,56,42,,,,,DN,0.44,0.56,REAL,4.3053,1.35,1.35,0.0179,,,,,,,,,,,,,MAKER_FILL
2026-03-09T04:09:31.967504689+00:00,R0308_200647,DUMP,S3,xrp,xrp-updown-5m-1773029100,29,1.35,,,,,,,,,,,,,6.8,,47,40,,,,,DN,0.5,0.5,REAL,4.8924,1.35,1.35,0.0179,,,,,,,,,,,,,MAKER_FILL
2026-03-09T04:09:32.446389178+00:00,R0308_205043,DUMP,S3,sol,sol-updown-5m-1773029100,28,83.17,,,,,,,,,,,,,37.5,,8,91,,,,,UP,0.07,0.08,REAL,0.7128,83.25,83.17,-0.0934,,,,,,,,,,,,,MAKER_FILL
2026-03-09T04:09:32.446518112+00:00,R0308_205043,DUMP,S3,btc,btc-updown-5m-1773029100,28,67213,,,,,,,,,,,,,6.5,,21,72,,,,,UP,0.2,0.22,REAL,1.996,67216.84,67207.29,-0.0142,,,,,,,,,,,,,MAKER_FILL
2026-03-09T04:09:33.005960519+00:00,R0308_200647,DUMP,S3,btc,btc-updown-5m-1773029100,27,67212.85,,,,,,,,,,,,,40,,27,66,,,,,UP,0.2,0.29,REAL,1.996,67216.84,67207.29,-0.0142,,,,,,,,,,,,,MAKER_FILL
2026-03-09T04:09:33.006024136+00:00,R0308_200647,DUMP,S3,eth,eth-updown-5m-1773029100,27,1979.65,,,,,,,,,,,,,510.1,,29,70,,,,,DN,0.289,0.29,REAL,3.0042,1978.91,1979.33,0.0209,,,,,,,,,,,,,TAKER_FORCE
2026-03-09T04:09:33.006043976+00:00,R0308_200647,DUMP,S3,sol,sol-updown-5m-1773029100,27,83.17,,,,,,,,,,,,,160,,6,93,,,,,UP,0.059,0.06,REAL,0.5888,83.25,83.17,-0.0934,,,,,,,,,,,,,TAKER_FORCE
2026-03-09T04:09:33.483014882+00:00,R0308_205043,DUMP,S3,eth,eth-updown-5m-1773029100,27,1979.65,,,,,,,,,,,,,87.9,,31,68,,,,,DN,0.3,0.31,REAL,3.1185,1978.91,1979.26,0.0177,,,,,,,,,,,,,MAKER_FILL
2026-03-09T04:10:00.326520030+00:00,R0308_200647,SETTLE,S3,btc,btc-updown-5m-1773029100,0,67203.36,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.2,,,67216.84,67202.41,-0.0215,DOWN,CL,0,0.99,0.3087,0.0998,1.3722,186.5364,286.5364,216,117,,,
2026-03-09T04:10:00.326593320+00:00,R0308_200647,SETTLE,S3,xrp,xrp-updown-5m-1773029100,0,1.35,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.5,,,1.35,1.35,-0.0076,DOWN,CL,0.01,0.9,0.3087,0.1559,4.3101,189.4742,289.4742,216,117,,,
2026-03-09T04:10:00.326638419+00:00,R0308_200647,SETTLE,S3,eth,eth-updown-5m-1773029100,0,1979.3,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.289,,,1978.91,1979.27,0.0178,UP,CL,0.95,0.01,0.3087,0.1335,1.9781,187.1423,287.1423,216,117,,,
2026-03-09T04:10:00.326675895+00:00,R0308_200647,SETTLE,S3,sol,sol-updown-5m-1773029100,0,83.17,,,0.03,,,,,,,,0.03,,,,,,,,,,,0.059,,,83.25,83.17,-0.0902,DOWN,CL,0,0.99,0.3025,0.0346,-0.3321,184.8321,284.8321,215,118,,,
2026-03-09T04:10:00.988205727+00:00,R0308_205043,SETTLE,S3,xrp,xrp-updown-5m-1773029100,0,1.35,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.44,,,1.35,1.35,-0.0076,DOWN,CL,0.01,0.9,0.3087,0.1537,3.7135,162.8231,262.8231,183,118,,,
2026-03-09T04:10:00.988303795+00:00,R0308_205043,SETTLE,S3,sol,sol-updown-5m-1773029100,0,83.17,,,0.02,,,,,,,,0.02,,,,,,,,,,,0.07,,,83.25,83.17,-0.0902,DOWN,CL,0,0.99,0.3056,0.0414,-0.218,158.8916,258.8916,182,119,,,
2026-03-09T04:10:00.988348793+00:00,R0308_205043,SETTLE,S3,btc,btc-updown-5m-1773029100,0,67203.36,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.2,,,67216.84,67202.41,-0.0215,DOWN,CL,0,0.99,0.3087,0.0998,1.3722,160.4818,260.4818,183,118,,,
2026-03-09T04:10:00.988386059+00:00,R0308_205043,SETTLE,S3,eth,eth-updown-5m-1773029100,0,1979.31,,,0.01,,,,,,,,0.01,,,,,,,,,,,0.3,,,1978.91,1979.27,0.0178,UP,CL,0.95,0.01,0.3087,0.1364,2.0895,161.1991,261.1991,183,118,,,
2026-03-09T04:10:10.540852051+00:00,R0308_205043,ENTRY,S3,xrp,xrp-updown-5m-1773029400,290,1.35,0.49,0.48,0.01,72.8,78,48,51,0,0.52,0.51,0.01,78,72.8,51,48,0,0.491,0.521,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T04:10:10.825386748+00:00,R0308_200647,ENTRY,S3,sol,sol-updown-5m-1773029400,290,83.16,0.48,0.47,0.01,10,35,47,51,0,0.53,0.52,0.01,35,10,51,47,0,0.481,0.531,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T04:10:10.825510014+00:00,R0308_200647,ENTRY,S3,xrp,xrp-updown-5m-1773029400,290,1.35,0.49,0.48,0.01,96.8,70,48,51,0,0.52,0.51,0.01,70,96.8,51,48,0,0.491,0.521,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T04:10:17.788450762+00:00,R0308_205043,ENTRY,S3,eth,eth-updown-5m-1773029400,283,1979.24,0.48,0.47,0.01,576.3,14,47,52,0,0.53,0.52,0.01,14,576.3,52,47,0,0.481,0.531,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T04:10:18.066079754+00:00,R0308_200647,ENTRY,S3,eth,eth-updown-5m-1773029400,282,1979.24,0.48,0.47,0.01,507.1,14,47,52,0,0.53,0.52,0.01,14,507.1,52,47,0,0.481,0.531,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T04:10:18.825927988+00:00,R0308_205043,ENTRY,S3,btc,btc-updown-5m-1773029400,282,67208.16,0.49,0.48,0.01,170,15,48,51,0,0.52,0.51,0.01,15,170,51,48,0,0.491,0.521,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T04:10:18.826052266+00:00,R0308_205043,ENTRY,S3,sol,sol-updown-5m-1773029400,282,83.16,0.49,0.48,0.01,60.4,5.3,48,51,0,0.52,0.51,0.01,5.3,60.4,51,48,0,0.491,0.521,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T04:10:19.102908040+00:00,R0308_200647,ENTRY,S3,btc,btc-updown-5m-1773029400,281,67208.17,0.5,0.49,0.01,54,461,49,50,0,0.51,0.5,0.01,461,54,50,49,0,0.501,0.511,5,5,,,,,,,,,,,,,,,,,,,,,
2026-03-09T04:14:32.544226660+00:00,R0308_200647,DUMP,S3,btc,btc-updown-5m-1773029400,28,67196.95,,,,,,,,,,,,,5,,17,81,,,,,UP,0.17,0.17,REAL,1.6966,67200.39,67191.99,-0.0125,,,,,,,,,,,,,MAKER_FILL
2026-03-09T04:14:33.519509984+00:00,R0308_205043,DUMP,S3,xrp,xrp-updown-5m-1773029400,27,1.35,,,,,,,,,,,,,8,,17,81,,,,,DN,0.169,0.17,REAL,1.6219,1.35,1.35,0.0432,,,,,,,,,,,,,TAKER_FORCE
2026-03-09T04:14:33.519612779+00:00,R0308_205043,DUMP,S3,eth,eth-updown-5m-1773029400,27,1975.42,,,,,,,,,,,,,3465.9,,1,98,,,,,UP,0.01,0.01,REAL,0.104,1979.26,1975.19,-0.2054,,,,,,,,,,,,,TAKER_FORCE
2026-03-09T04:14:33.519687091+00:00,R0308_205043,DUMP,S3,sol,sol-updown-5m-1773029400,27,83.19,,,,,,,,,,,,,28,,29,69,,,,,DN,0.289,0.29,REAL,2.7735,83.17,83.19,0.0254,,,,,,,,,,,,,TAKER_FORCE
2026-03-09T04:14:33.519774853+00:00,R0308_205043,DUMP,S3,btc,btc-updown-5m-1773029400,27,67196.95,,,,,,,,,,,,,37.2,,16,83,,,,,UP,0.159,0.16,REAL,1.6191,67200.39,67194.15,-0.0093,,,,,,,,,,,,,TAKER_FORCE
2026-03-09T04:14:33.576358278+00:00,R0308_200647,DUMP,S3,eth,eth-updown-5m-1773029400,27,1975.42,,,,,,,,,,,,,3465.9,,1,98,,,,,UP,0.01,0.01,REAL,0.104,1979.26,1975.19,-0.2053,,,,,,,,,,,,,TAKER_FORCE
